"","Category","Age_Category","Gender","Flank_Girth","Heart_Girth","Neck_Girth","Weight","Height","Fore_Feet_Circumference"
"873","Asian","less than 10 years","male",183.992199399509,347.253702187445,94.0175160742365,958.934768615291,1.88567609223537,0.942838046117686
"874","Asian","less than 10 years","male",182.853558436036,280.601473983843,160.732950826641,1105.99211219233,2.66732312401291,1.33366156200645
"875","Asian","less than 10 years","male",250.892572358716,304.886298682541,223.142990176566,908.978360402398,2.93252281600144,1.46626140800072
"876","Asian","less than 10 years","male",269.781368153635,366.624333581422,141.003498549107,997.684953315184,2.35098096099682,1.17549048049841
"877","Asian","less than 10 years","male",195.111615906935,355.989325977862,206.70643966645,1049.01859364472,1.75087672588415,0.875438362942077
"878","Asian","less than 10 years","male",170.850618926343,246.092930934392,105.152686822694,783.766655973159,1.53232874663081,0.766164373315405
"879","Asian","less than 10 years","male",232.498402518686,310.886960825883,166.756186166313,982.455396861769,2.70931469800416,1.35465734900208
"880","Asian","less than 10 years","male",266.439254905563,315.070393215865,92.0024669822305,982.679164176807,2.26038860552944,1.13019430276472
"881","Asian","less than 10 years","male",157.292835330591,305.759156215936,156.931171389297,771.733216778375,1.52248012425844,0.761240062129218
"882","Asian","less than 10 years","male",189.683047609869,224.425048273988,206.4997323649,1053.96472036373,2.17120493890252,1.08560246945126
"883","Asian","less than 10 years","male",146.369677209295,281.002702140249,164.845064221881,859.356899140403,2.15891685825773,1.07945842912886
"884","Asian","less than 10 years","male",263.714458732866,295.781282838434,118.087830694858,798.51144826971,2.21643045614474,1.10821522807237
"885","Asian","less than 10 years","male",229.174138673116,244.662956024986,91.9448386388831,1238.73820581939,2.8652617338812,1.4326308669406
"886","Asian","less than 10 years","male",228.462419295684,365.029320893809,138.854103579652,872.045377525501,1.98781232151669,0.993906160758343
"887","Asian","less than 10 years","male",227.539350823499,278.290255819447,111.824785054196,1236.25166937709,2.91834108810872,1.45917054405436
"888","Asian","less than 10 years","male",238.352971440181,354.236880834214,126.336671153549,807.661046599969,1.83332066028379,0.916660330141895
"889","Asian","less than 10 years","male",230.176846261602,335.153502032626,177.308759288862,865.498590399511,1.84251379373018,0.921256896865088
"890","Asian","less than 10 years","male",145.53825070383,320.832481977995,222.450556266122,937.824754253961,1.98937178647611,0.994685893238056
"891","Asian","less than 10 years","male",196.627381255385,289.845137267839,209.028455775697,1192.55070842337,2.71676534728613,1.35838267364306
"892","Asian","less than 10 years","male",267.779692527838,339.547598073259,208.465365003794,724.447642778978,1.58326453599147,0.791632267995737
"893","Asian","less than 10 years","male",214.019757169299,316.124705360271,110.796523732133,891.642833896913,2.18867569242138,1.09433784621069
"894","Asian","less than 10 years","male",201.374350998085,331.549334994052,161.334513032343,717.410139041021,1.86148307961412,0.930741539807059
"895","Asian","less than 10 years","male",280.691380132921,341.714810004923,223.483240159694,844.06800516881,2.37526289164089,1.18763144582044
"896","Asian","less than 10 years","male",269.635826393496,322.297877580859,144.12451273296,872.772698430344,2.48892810638063,1.24446405319031
"897","Asian","less than 10 years","male",207.472020117566,284.580533385742,107.4285979243,834.231293248013,2.20345171610825,1.10172585805412
"898","Asian","less than 10 years","male",212.219679516274,324.659796890337,220.849891353864,881.911672558635,2.28080923296511,1.14040461648256
"899","Asian","less than 10 years","male",243.629239334259,247.472890473437,219.559835605323,684.918979136273,1.80550579796545,0.902752898982726
"900","Asian","less than 10 years","male",152.635252962355,195.739096994512,218.678046748973,800.93770485837,2.14352882571984,1.07176441285992
"901","Asian","less than 10 years","male",151.131067108363,337.040085056797,183.646294553764,852.678594412282,2.21593774552457,1.10796887276229
"902","Asian","less than 10 years","male",228.670327689033,307.552625348326,184.921783392783,877.960759680718,2.39546424429864,1.19773212214932
"903","Asian","less than 10 years","male",153.962085114326,302.502567560878,185.359042030759,1136.53640218545,2.26808716042433,1.13404358021216
"904","Asian","less than 10 years","male",190.224089785479,308.2039522985,148.221177756786,869.53308575321,2.12967813585419,1.0648390679271
"905","Asian","less than 10 years","male",235.437976473477,271.795073880348,186.199404203799,1143.84711890016,2.46913060604129,1.23456530302064
"906","Asian","less than 10 years","male",221.607778545003,291.154693153221,182.467867664527,964.763588318601,2.97190151712857,1.48595075856429
"907","Asian","less than 10 years","male",165.002115673851,290.403880472295,210.314376486931,996.17509082891,1.58333266270347,0.791666331351735
"908","Asian","less than 10 years","male",286.828677039593,247.76095593581,202.923239415977,813.88354273513,2.26370201027021,1.1318510051351
"909","Asian","less than 10 years","male",233.151965702418,194.027954449411,185.244720729534,810.65182806924,1.81851500552148,0.909257502760738
"910","Asian","less than 10 years","male",158.568461248651,268.866678241175,162.612273436971,1121.12047481351,2.19163668877445,1.09581834438723
"911","Asian","less than 10 years","male",210.000371371862,192.325041864533,184.672346545849,735.891998466104,1.97023647185415,0.985118235927075
"912","Asian","less than 10 years","male",190.779872655403,227.179378434084,194.427092440892,1134.37958671711,2.36246964870952,1.18123482435476
"913","Asian","less than 10 years","male",191.739569136407,374.007094560657,232.15144738555,1072.45691902936,2.92266722302884,1.46133361151442
"914","Asian","less than 10 years","male",162.393870353699,251.778547277208,222.210580212995,982.774045248516,2.45081328379456,1.22540664189728
"915","Asian","less than 10 years","male",216.84121215716,199.302324273158,226.931790760718,1184.89088064525,2.92619540181477,1.46309770090738
"916","Asian","less than 10 years","male",224.126252389979,202.783830359112,113.275273188483,810.093389847316,2.22366918681655,1.11183459340828
"917","Asian","less than 10 years","male",250.629701521248,342.25709280232,136.258421195671,892.043896275572,1.56839795631822,0.784198978159111
"918","Asian","less than 10 years","male",289.731805501506,239.897735489067,121.705276365392,1120.91340790503,2.23587790201418,1.11793895100709
"919","Asian","less than 10 years","male",257.512557993177,313.137792637572,108.497818952892,805.103721260093,2.12302895856556,1.06151447928278
"920","Asian","less than 10 years","male",245.943991581444,194.630712517537,203.673421076965,662.568922713399,1.62832865305245,0.814164326526225
"921","Asian","less than 10 years","male",272.884888851549,216.209073662758,133.842007708736,859.104224247858,2.13454177812673,1.06727088906337
"922","Asian","less than 10 years","male",194.674691322725,325.808003148995,163.473687982187,1150.68997836206,2.97044599021319,1.4852229951066
"923","Asian","less than 10 years","male",210.639843842946,369.556602374651,101.766103701666,1027.13176130783,1.93631607235875,0.968158036179375
"924","Asian","less than 10 years","male",180.144394268282,236.883993633091,159.164538709447,913.19403804373,1.96396629174706,0.981983145873528
"925","Asian","less than 10 years","male",248.31237428356,341.882940051146,93.2414982793853,924.566365173087,1.66847105906345,0.834235529531725
"926","Asian","less than 10 years","male",198.358561131172,294.437270644121,190.845491385553,902.253618114628,2.65391616162378,1.32695808081189
"927","Asian","less than 10 years","male",177.237991695292,262.142931418493,158.058731756173,989.117252035066,2.80792427505367,1.40396213752683
"928","Asian","less than 10 years","male",148.551839273423,222.880488601513,112.304504876956,1044.55619342625,2.78254952095449,1.39127476047724
"929","Asian","less than 10 years","male",155.937433601357,359.730677600019,168.761751274578,1023.20194267668,1.81461744359694,0.907308721798472
"930","Asian","less than 10 years","male",255.507884160616,248.383256592788,194.565400478896,937.980183959007,2.89327454287559,1.44663727143779
"931","Asian","less than 10 years","male",195.909638397861,368.033552679699,217.862391946837,880.795838288032,1.71738579904195,0.858692899520975
"932","Asian","less than 10 years","male",152.490074452944,222.635135243181,145.215237603988,657.013576547615,1.78219473862555,0.891097369312774
"933","Asian","less than 10 years","male",152.360265175812,237.551148035564,107.735642229673,1130.95374647528,2.69179565738887,1.34589782869443
"934","Asian","less than 10 years","male",177.622679350898,339.362981829327,93.517868660856,816.440294729546,2.29465854610316,1.14732927305158
"935","Asian","less than 10 years","male",219.252603242639,267.60391460266,112.800385288429,1002.17175004072,2.00627051317133,1.00313525658567
"936","Asian","less than 10 years","male",193.62394292606,366.162513631862,121.459918047767,1203.95334283821,2.67266370146535,1.33633185073268
"937","Asian","less than 10 years","male",189.080007325392,347.947222862858,121.293937854934,791.766027733684,1.55348698189482,0.77674349094741
"938","Asian","less than 10 years","male",162.44383225916,235.920580967795,110.961845526472,1074.69227374531,2.54023520392366,1.27011760196183
"939","Asian","less than 10 years","male",239.64312693337,263.572324025445,200.54797405377,894.042982952669,2.37949276180007,1.18974638090003
"940","Asian","less than 10 years","male",171.318325072061,215.861971012782,180.951174823567,799.351009004749,2.12987267563585,1.06493633781793
"941","Asian","less than 10 years","male",246.721288943663,240.488574516494,188.904717585538,1164.15861370042,2.59172560600564,1.29586280300282
"942","Asian","less than 10 years","male",255.194346779026,214.47693863418,201.957519280259,822.46233348269,1.85028639400844,0.925143197004218
"943","Asian","less than 10 years","male",220.575568124186,283.780226500239,182.470849177334,981.870317622088,2.42903125227895,1.21451562613947
"944","Asian","less than 10 years","male",209.311909575481,192.548078303225,220.582415603567,958.850002917461,1.55672797642183,0.778363988210913
"945","Asian","less than 10 years","male",238.527540429495,276.85597966658,133.453736195806,938.795483927242,1.61546371306758,0.807731856533792
"946","Asian","less than 10 years","male",140.136443658266,376.497834806796,176.777965561487,988.95115647465,1.91545460605994,0.957727303029969
"947","Asian","less than 10 years","male",244.799649911001,259.677808720153,90.2040549530648,1231.48281297181,2.7455490186112,1.3727745093056
"948","Asian","less than 10 years","male",156.436352347955,312.383227483369,141.620733831078,800.615328154527,2.30275352660101,1.1513767633005
"949","Asian","less than 10 years","male",287.292660188396,202.229035734199,237.569740342442,1175.05254789721,2.38095539517235,1.19047769758618
"950","Asian","less than 10 years","male",144.030135378707,367.514850366861,184.648345489986,1075.37051686086,2.76059485715814,1.38029742857907
"951","Asian","less than 10 years","male",144.218433192,352.081178699154,135.85157391848,820.704489410855,2.00386713130865,1.00193356565433
"952","Asian","less than 10 years","male",206.702148457989,289.488515700214,186.425073675346,1052.19369928818,2.8919067409588,1.4459533704794
"953","Asian","less than 10 years","male",231.177424986381,379.515238006134,133.028387613595,806.979973707348,2.37075443565845,1.18537721782923
"954","Asian","less than 10 years","male",282.088407790288,325.220296822954,167.62898944784,1154.21241191216,2.90167850092985,1.45083925046492
"955","Asian","less than 10 years","male",176.243107460905,227.613728730939,130.082600503229,1031.35773893446,2.21803413983434,1.10901706991717
"956","Asian","less than 10 years","male",241.351293630432,230.010722971056,172.322815584484,879.058902268298,2.24424079118762,1.12212039559381
"957","Asian","less than 10 years","male",163.249918734655,232.565084947273,197.05113443546,840.190454712138,2.38376036589034,1.19188018294517
"958","Asian","less than 10 years","male",216.451069384348,293.335376342293,101.071983736474,1068.25271865819,2.52614456845913,1.26307228422957
"959","Asian","less than 10 years","male",165.941201508977,199.778556551319,206.488303046208,962.97364202328,1.61079782643355,0.805398913216777
"960","Asian","less than 10 years","male",234.462416961323,286.104841735214,187.160931851249,833.60781299416,1.81883977458347,0.909419887291733
"961","Asian","less than 10 years","male",187.981847252231,194.084961519111,196.878085888457,849.092958658002,2.17365922022145,1.08682961011073
"962","Asian","less than 10 years","male",234.142794038635,279.66175199952,200.169044905342,1182.76061564684,2.9073655474931,1.45368277374655
"963","Asian","less than 10 years","male",146.924125296064,209.005018798634,124.869992360473,760.535925976001,1.75676161784213,0.878380808921065
"964","Asian","less than 10 years","male",239.00686253095,262.956622722559,167.794190577697,1278.66249361541,2.91948298027273,1.45974149013637
"965","Asian","less than 10 years","male",171.022503506392,277.277329971548,192.298507886007,1038.36710264441,2.69993570807856,1.34996785403928
"966","Asian","less than 10 years","male",247.189727493096,278.450592444278,93.8215276203118,878.088527708314,1.72141363739502,0.860706818697508
"967","Asian","less than 10 years","male",226.251941591036,321.042190091684,221.404111068696,1108.27284192201,2.5240070259897,1.26200351299485
"968","Asian","less than 10 years","male",226.821300908923,375.784468690399,164.650323169772,966.677519236691,1.65139260061551,0.825696300307754
"969","Asian","less than 10 years","male",280.45398113085,323.089964503888,123.289308822714,1031.39541710261,2.25124783173669,1.12562391586835
"970","Asian","less than 10 years","male",161.37389855925,266.53946505161,173.91228010878,966.685913084075,1.9232825038489,0.961641251924448
"971","Asian","less than 10 years","male",251.843725340441,281.438563114498,209.440124218818,940.727755473927,1.53554044500925,0.767770222504623
"972","Asian","less than 10 years","male",273.74715911923,334.082050209399,100.369834501762,910.276775737293,1.86996516643558,0.934982583217788
"973","Asian","less than 10 years","male",182.180515674409,243.952943754848,185.593976438977,1062.87159991916,2.66134167497512,1.33067083748756
"974","Asian","less than 10 years","male",242.748568728566,252.641020866577,232.171768157277,773.35444947239,2.21944006194826,1.10972003097413
"975","Asian","less than 10 years","male",186.513253159355,355.213469646405,188.157527460717,656.159245292656,1.71538435423281,0.857692177116405
"976","Asian","less than 10 years","male",229.640629163478,344.55281335162,176.452079855371,685.603725607507,1.6228822687408,0.811441134370398
"977","Asian","less than 10 years","male",209.396990258247,215.05551506998,150.332999483217,764.527495508082,1.53705888439436,0.768529442197178
"978","Asian","less than 10 years","male",249.220418299083,249.513440805022,130.488221228588,1182.70602230914,2.59460353036411,1.29730176518206
"979","Asian","less than 10 years","male",179.320072892588,326.446759479586,239.307687941473,908.345451182686,2.65029217523988,1.32514608761994
"980","Asian","less than 10 years","male",190.052364147268,327.856599721126,102.183656031266,1017.19673727639,2.18624712224118,1.09312356112059
"981","Asian","less than 10 years","male",145.043823854066,209.815942053683,140.20342374919,674.58499467466,1.75859998643864,0.87929999321932
"982","Asian","less than 10 years","male",163.205853428226,312.250127422158,162.922097251285,897.204842697829,2.30668268864974,1.15334134432487
"983","Asian","less than 10 years","male",176.328345688526,220.777734494768,159.922313187271,1108.70960762259,2.80223629286047,1.40111814643024
"984","Asian","less than 10 years","male",236.217364282347,257.89948635269,106.393271810375,969.065603753552,2.49124891986139,1.2456244599307
"985","Asian","less than 10 years","male",140.886491138954,198.000032547861,212.545099700801,676.943946699612,1.68507930112537,0.842539650562685
"986","Asian","less than 10 years","male",228.838755048346,229.625416935887,184.371338991914,895.166771160439,2.51665903790854,1.25832951895427
"987","Asian","less than 10 years","male",241.642018929124,194.071497428231,204.002203918062,898.48643715959,2.59405280265491,1.29702640132746
"988","Asian","less than 10 years","male",248.549710526131,301.726174005307,207.824234243017,1126.03058232926,2.46886733570136,1.23443366785068
"989","Asian","less than 10 years","male",238.32844955381,299.237274273764,216.526140666101,1104.91805949714,2.2541064399993,1.12705321999965
"990","Asian","less than 10 years","male",148.943152334541,210.782192752231,123.798222185578,1128.88424000703,2.41583459149115,1.20791729574557
"991","Asian","less than 10 years","male",284.677543698344,274.450848277193,104.78825120721,808.169571845792,2.31691533734556,1.15845766867278
"992","Asian","less than 10 years","male",248.2343675429,367.139315272216,151.901581578422,849.152658134699,1.71500852191821,0.857504260959104
"993","Asian","less than 10 years","male",276.602991854306,370.430172092747,103.982264895458,1025.91626455542,1.71541942830663,0.857709714153316
"994","Asian","less than 10 years","male",183.545527989045,273.253174268175,194.071859037504,996.107916999608,1.89677061047405,0.948385305237025
"995","Asian","less than 10 years","male",169.369235690683,355.446570101194,102.259280949365,689.185142260976,1.7351916624466,0.867595831223298
"996","Asian","less than 10 years","male",283.57154025929,354.154977027792,235.731045200955,1184.72923552617,2.84419609978795,1.42209804989398
"997","Asian","less than 10 years","male",171.050489842892,325.477047392633,105.348742052447,722.46943868231,1.54529901256319,0.772649506281596
"998","Asian","less than 10 years","male",253.346182287205,325.724147171713,207.096103553195,1011.61679148208,2.36118726187851,1.18059363093926
"999","Asian","less than 10 years","male",147.990488200448,307.848310200498,183.324807216413,1090.00030525494,2.86973540496547,1.43486770248273
"1000","Asian","less than 10 years","male",217.268466295209,287.584906422999,237.410073608626,1027.66284777317,1.80297200067434,0.901486000337172
"1001","Asian","less than 10 years","female",193.816229931545,304.018597775139,91.0645810165443,1114.20573520008,2.78317925857846,1.39158962928923
"1002","Asian","less than 10 years","female",155.070120571181,351.76466986537,217.802312525455,1021.85509344563,2.08694489300251,1.04347244650126
"1003","Asian","less than 10 years","female",195.602431693114,213.664994591381,182.875224736053,832.142945798114,2.28346159332432,1.14173079666216
"1004","Asian","less than 10 years","female",156.759710770566,246.356746638194,158.137126090005,1093.25243846979,2.77943803311791,1.38971901655896
"1005","Asian","less than 10 years","female",158.350604129955,275.334337840322,112.276633582078,794.524956448004,1.8405774703715,0.92028873518575
"1006","Asian","less than 10 years","female",149.077669796534,275.378912489396,135.090385072399,847.535810433328,1.70642563607544,0.853212818037719
"1007","Asian","less than 10 years","female",197.821709942073,356.583082976285,168.564742114395,700.348930456676,1.68100341560785,0.840501707803924
"1008","Asian","less than 10 years","female",272.736571319401,210.744222677313,121.614968169015,1035.0040483987,2.67142624442931,1.33571312221466
"1009","Asian","less than 10 years","female",257.508746916428,363.218373840209,184.034022046253,1009.74225352984,2.90727890131529,1.45363945065765
"1010","Asian","less than 10 years","female",271.340856582392,255.488781838212,128.127020280808,978.992680180818,1.76113838050514,0.880569190252572
"1011","Asian","less than 10 years","female",260.502012304496,371.522793660406,132.449869809207,1012.76442841627,2.91540564713068,1.45770282356534
"1012","Asian","less than 10 years","female",191.039205491543,372.610543582123,126.14213343244,1254.08923060168,2.92155629920308,1.46077814960154
"1013","Asian","less than 10 years","female",167.740078489296,251.266774332616,153.069048465695,848.406897415407,1.96678048011381,0.983390240056906
"1014","Asian","less than 10 years","female",155.787295764312,241.845357241109,155.940554765984,903.918587090448,2.85678741638549,1.42839370819274
"1015","Asian","less than 10 years","female",202.44326015003,209.055679421872,213.684306722134,962.217971752398,1.5762925845338,0.788146292266902
"1016","Asian","less than 10 years","female",191.610658154823,209.192712756339,181.956835845485,1192.14106549043,2.58613067830447,1.29306533915224
"1017","Asian","less than 10 years","female",198.952493709512,290.608885309193,185.569331792649,1054.21292083338,1.98537295823917,0.992686479119584
"1018","Asian","less than 10 years","female",183.686947179958,210.474941080902,144.295880149584,1085.81905092578,2.31882505200338,1.15941252600169
"1019","Asian","less than 10 years","female",227.418448505923,275.962442853488,205.243901323993,862.065580114722,1.57908117771149,0.789540588855743
"1020","Asian","less than 10 years","female",235.495081227273,190.240535859484,141.328610186465,708.403167803772,1.96458898263518,0.982294491317589
"1021","Asian","less than 10 years","female",149.639088623226,220.304549804423,209.546540547162,950.757029675879,1.5172930379631,0.75864651898155
"1022","Asian","less than 10 years","female",171.297564110719,240.047609647736,160.679524401203,1110.58122429531,2.2713563129073,1.13567815645365
"1023","Asian","less than 10 years","female",172.046026852913,263.737715529278,221.994194851723,790.532777365297,2.4441064526327,1.22205322631635
"1024","Asian","less than 10 years","female",194.213983786758,246.78329289658,137.63322713552,875.08726012893,2.1334250040818,1.0667125020409
"1025","Asian","less than 10 years","female",280.522032091394,258.429017597809,217.124320634175,1043.14666346181,1.77060867485125,0.885304337425623
"1026","Asian","less than 10 years","female",215.54147586925,349.41392733017,221.122386467177,946.798209007829,2.12138677854091,1.06069338927045
"1027","Asian","less than 10 years","female",270.58715123916,322.582127840724,216.091383188032,1100.20053652115,2.64837122359313,1.32418561179657
"1028","Asian","less than 10 years","female",188.799180111382,223.054003275465,144.777643096168,985.143179213628,1.76364394719712,0.881821973598562
"1029","Asian","less than 10 years","female",185.073649554979,290.912398132496,141.992711413186,1196.10656083096,2.84876550512854,1.42438275256427
"1030","Asian","less than 10 years","female",274.158808737993,353.150955634192,235.951825159136,1101.00260796025,2.09285155730322,1.04642577865161
"1031","Asian","less than 10 years","female",254.13270344492,341.766268943902,105.582560969051,924.321753671393,1.71983897569589,0.859919487847947
"1032","Asian","less than 10 years","female",190.195847486611,331.720960801467,229.410452032462,969.023868069053,1.68090220307931,0.840451101539657
"1033","Asian","less than 10 years","female",177.177959596738,334.04251517728,120.788501899224,753.526407340541,1.96143441251479,0.980717206257395
"1034","Asian","less than 10 years","female",269.398010915611,319.272298524156,190.491417897865,705.608485499397,1.61683754785918,0.808418773929588
"1035","Asian","less than 10 years","female",209.630918558687,263.748270762153,102.410946353339,831.400940311141,1.99879212642554,0.999396063212771
"1036","Asian","less than 10 years","female",282.165111179929,292.097806143574,239.561109824572,717.543601896614,1.95267297886312,0.97633648943156
"1037","Asian","less than 10 years","female",276.33581593167,235.74414013885,193.010114456993,889.038685848936,2.07013554708101,1.0350677735405
"1038","Asian","less than 10 years","female",157.529728240333,375.635643277783,127.29463533964,891.545899584889,1.69981153914705,0.849905769573525
"1039","Asian","less than 10 years","female",201.849568167236,343.850172739476,126.304367752746,1013.4020192083,2.7016325101722,1.3508162550861
"1040","Asian","less than 10 years","female",197.226340251509,197.909308515955,159.974529684987,861.636175238527,2.2049875940429,1.10249379702145
"1041","Asian","less than 10 years","female",207.728393827565,281.390150568914,186.744338935241,937.192747974768,1.90539188752882,0.952695943764411
"1042","Asian","less than 10 years","female",259.046659488231,243.638111976907,193.231198294088,1088.58106036205,2.47572661342565,1.23786330671282
"1043","Asian","less than 10 years","female",237.844179125968,332.371336726937,196.413435470313,868.740887497552,2.57515295280609,1.28757647640305
"1044","Asian","less than 10 years","female",280.165365068242,309.053638768382,228.976747740526,1048.532847967,1.75009053200483,0.875045266002417
"1045","Asian","less than 10 years","female",172.011909992434,368.809633164201,139.636501644272,1022.40142477676,1.66897186310962,0.834485931554809
"1046","Asian","less than 10 years","female",144.304231330752,231.319726458751,153.608776952606,1097.68275115639,2.4593705534935,1.22968527674675
"1047","Asian","less than 10 years","female",226.666507238988,231.754492679611,199.422004781663,717.755279503763,1.95785848516971,0.978929242584854
"1048","Asian","less than 10 years","female",156.311820002738,306.489541684277,221.772496236954,753.605774021707,2.0308563321596,1.0154281660798
"1049","Asian","less than 10 years","female",197.565157557838,304.522838257253,230.372428111732,873.136932239868,1.6381491740467,0.819074587023351
"1050","Asian","less than 10 years","female",175.706263466273,275.212749035563,159.660005508922,1031.72945734113,2.34237499209121,1.1711874960456
"1051","Asian","less than 10 years","female",247.501008675899,245.305237667635,94.6063391491771,1095.44877894223,2.70614725956693,1.35307362978347
"1052","Asian","less than 10 years","female",289.656066379976,372.74523837259,188.260811506771,963.854734832421,2.92474786075763,1.46237393037882
"1053","Asian","less than 10 years","female",263.493320657872,292.185220876709,158.102024949621,940.652991039678,2.6606306231115,1.33031531155575
"1054","Asian","less than 10 years","female",193.961775952484,312.155946248677,211.258041320834,1150.72859546635,2.7164846380474,1.3582423190237
"1055","Asian","less than 10 years","female",268.874059859663,299.792029217351,125.614234255627,1206.94334872533,2.75325504422653,1.37662752211327
"1056","Asian","less than 10 years","female",201.1665365519,222.294979125727,236.759722824208,904.154735477641,2.75814577960409,1.37907288980205
"1057","Asian","less than 10 years","female",266.491442136467,280.888245091774,127.403230404016,663.739367714152,1.68830731906928,0.844153659534641
"1058","Asian","less than 10 years","female",142.339927852154,222.966268879827,104.669675985351,975.319803017192,2.38411194586661,1.1920559729333
"1059","Asian","less than 10 years","female",250.702790284995,251.388849266805,196.112369871698,845.786360814236,1.57783498882782,0.788917494413909
"1060","Asian","less than 10 years","female",200.390528466087,230.640055362601,96.1066810274497,1174.78887876496,2.85782960755751,1.42891480377875
"1061","Asian","less than 10 years","female",209.17890420882,255.494421275798,109.599350891076,777.745068236254,1.68644408450928,0.843222042254638
"1062","Asian","less than 10 years","female",252.966685788706,288.718220018782,161.902663260698,914.551331545226,1.59830766997766,0.799153834988829
"1063","Asian","less than 10 years","female",179.499270438682,327.845640906598,173.782187488396,861.075202794746,2.00318012223579,1.00159006111789
"1064","Asian","less than 10 years","female",266.791006571148,208.27497121878,203.112052995712,884.951947443187,1.87169446516782,0.93584723258391
"1065","Asian","less than 10 years","female",185.537117426284,342.171062668785,118.769663139246,1001.79898543283,1.91277001798153,0.956385008990765
"1066","Asian","less than 10 years","female",178.744722958654,265.139712404925,163.730000050273,739.247673563659,1.92570209037513,0.962851045187563
"1067","Asian","less than 10 years","female",165.828702782746,352.610011384822,124.925211709924,970.249809930101,2.97441325080581,1.48720662540291
"1068","Asian","less than 10 years","female",255.434286056552,350.181286151055,164.925128545146,885.915529960766,2.83697970514186,1.41848985257093
"1069","Asian","less than 10 years","female",247.450630783569,374.903621717822,179.743112633005,1071.14565526135,2.60379565763287,1.30189782881644
"1070","Asian","less than 10 years","female",214.886029900517,260.2193299192,208.623034644406,977.978285495192,2.81536303600296,1.40768151800148
"1071","Asian","less than 10 years","female",212.594286222011,226.7120579537,141.682662544772,849.076429242268,2.4273169983644,1.2136584991822
"1072","Asian","less than 10 years","female",163.827024118509,324.223719814327,121.701602891553,978.570607211441,2.95930395321921,1.4796519766096
"1073","Asian","less than 10 years","female",200.913161432836,315.371095035225,124.476081538014,1053.1070338795,2.82551936537493,1.41275968268747
"1074","Asian","less than 10 years","female",232.31890689116,299.40934232669,112.748228965793,1042.67507926561,2.20913562993519,1.1045678149676
"1075","Asian","less than 10 years","female",237.270618693437,229.165780299809,102.207595689688,998.403737833723,1.99794979649596,0.99897489824798
"1076","Asian","less than 10 years","female",213.816405178513,314.316156704444,200.8993257978,1077.05234463792,2.75515673670452,1.37757836835226
"1077","Asian","less than 10 years","female",182.558579391334,299.277657920029,135.378775487188,962.708271550946,2.42323654645588,1.21161827322794
"1078","Asian","less than 10 years","female",264.122747313231,333.243473051116,109.201053958386,916.11686416436,2.62357003160287,1.31178501580143
"1079","Asian","less than 10 years","female",258.880359700415,353.084152850788,112.216934035532,1072.29828888085,2.15068971400615,1.07534485700307
"1080","Asian","less than 10 years","female",188.194784892257,275.118967993185,174.006794693414,1004.46287901141,1.81165553745814,0.905827768729068
"1081","Asian","less than 10 years","female",190.811270531267,194.255688237026,90.3932046471164,682.706434442662,1.57346288335975,0.786731441679876
"1082","Asian","less than 10 years","female",261.091256290674,316.460955101065,159.661261606961,625.267943926156,1.58425888605416,0.792129443027079
"1083","Asian","less than 10 years","female",267.079396008048,258.584457095712,169.422724794131,819.869515649043,1.5193336562952,0.759666828147601
"1084","Asian","less than 10 years","female",181.243229154497,325.916836995166,176.642124771606,670.516048953868,1.66709621076006,0.833548105380032
"1085","Asian","less than 10 years","female",168.490333247464,217.437374577858,149.179279720411,860.561798256822,2.50004776299465,1.25002388149733
"1086","Asian","less than 10 years","female",217.406219486147,207.234797836281,166.857059891336,965.723573579453,2.92094817466568,1.46047408733284
"1087","Asian","less than 10 years","female",224.769428370055,248.685947211925,159.128516886849,973.466108948924,2.98474104108755,1.49237052054377
"1088","Asian","less than 10 years","female",146.094656314235,357.046844346914,208.770430725999,959.239392727613,1.83825573977083,0.919127869885415
"1089","Asian","less than 10 years","female",238.472034698352,244.170093112625,198.283801318612,1052.70756268874,2.46701560076326,1.23350780038163
"1090","Asian","less than 10 years","female",206.854005213827,337.183099256363,238.338310536928,898.15091046039,2.29205527959857,1.14602763979929
"1091","Asian","less than 10 years","female",147.40991148632,265.75065296609,202.716131284833,886.724125640467,2.59413548908196,1.29706774454098
"1092","Asian","less than 10 years","female",164.37869067071,240.550770594273,94.9544155248441,1072.44594199583,2.83442383585498,1.41721191792749
"1093","Asian","less than 10 years","female",168.095996624324,248.78718639724,181.613865969703,1099.06740481965,2.37676049745642,1.18838024872821
"1094","Asian","less than 10 years","female",178.816686312202,269.938346564304,201.556785064749,1281.97291877586,2.91219988523517,1.45609994261758
"1095","Asian","less than 10 years","female",284.303434842732,218.46459711669,179.895694877487,877.822922170162,1.58146065333858,0.790730326669291
"1096","Asian","less than 10 years","female",211.796212741174,326.294535894413,180.444331546314,1010.6322664069,2.75497514207382,1.37748757103691
"1097","Asian","less than 10 years","female",214.13512194762,328.520636816975,212.057071072049,835.853802342899,2.43899719195906,1.21949859597953
"1098","Asian","less than 10 years","female",228.457279757131,308.828632950317,125.24386662757,941.176731325686,1.65155765041709,0.825778825208545
"1099","Asian","less than 10 years","female",265.650825747289,271.581850054208,237.333779535256,797.333947988227,2.1517089928966,1.0758544964483
"1100","Asian","less than 10 years","female",150.404046531767,338.218837354798,196.408448203001,1093.36013221182,2.67562286672182,1.33781143336091
"1101","Asian","less than 10 years","female",211.418642019853,347.197112634312,227.307246553246,1233.95872688852,2.90199161949567,1.45099580974784
